frequency	alpha_c	alpha_d	Er_right	Er_wrong
9.845E+00	0.919294209	0.550781164	1.883603598	1.872794201
9.867E+00	0.920320885	0.552012085	1.883623416	1.872794201
9.889E+00	0.921346416	0.553243006	1.883599067	1.872794201
9.911E+00	0.922370807	0.554473927	1.883568901	1.872794201
9.933E+00	0.923394062	0.555704848	1.883538883	1.872794201
9.955E+00	0.924416184	0.556935769	1.883501138	1.872794201
9.977E+00	0.925437177	0.55816669	1.883477629	1.872794201
9.999E+00	0.926457046	0.559397612	1.883468954	1.872794201
1.002E+01	0.927475792	0.560628533	1.883464463	1.872794201
1.004E+01	0.928493421	0.561859454	1.883455177	1.872794201
1.007E+01	0.929509936	0.563090375	1.883437898	1.872794201
1.009E+01	0.93052534	0.564321296	1.8834182	1.872794201
1.011E+01	0.931539637	0.565552217	1.883409685	1.872794201
1.013E+01	0.932552832	0.566783138	1.883361948	1.872794201
1.015E+01	0.933564926	0.568014059	1.883397451	1.872794201
1.018E+01	0.934575925	0.56924498	1.883361873	1.872794201
1.020E+01	0.935585831	0.570475901	1.883358386	1.872794201
1.022E+01	0.936594648	0.571706822	1.883335767	1.872794201
1.024E+01	0.93760238	0.572937743	1.883290967	1.872794201
1.026E+01	0.93860903	0.574168664	1.883292327	1.872794201
1.029E+01	0.939614601	0.575399585	1.883274786	1.872794201
1.031E+01	0.940619097	0.576630506	1.883262736	1.872794201
1.033E+01	0.941622522	0.577861428	1.883251989	1.872794201
1.035E+01	0.942624879	0.579092349	1.883223353	1.872794201
1.037E+01	0.943626171	0.58032327	1.883185882	1.872794201
1.040E+01	0.944626401	0.581554191	1.883117773	1.872794201
1.042E+01	0.945625574	0.582785112	1.883086646	1.872794201
1.044E+01	0.946623691	0.584016033	1.88301301	1.872794201
1.046E+01	0.947620758	0.585246954	1.883040056	1.872794201
1.048E+01	0.948616777	0.586477875	1.883039077	1.872794201
1.051E+01	0.94961175	0.587708796	1.883055964	1.872794201
1.053E+01	0.950605683	0.588939717	1.883051022	1.872794201
1.055E+01	0.951598577	0.590170638	1.883056709	1.872794201
1.057E+01	0.952590437	0.591401559	1.883049716	1.872794201
1.059E+01	0.953581264	0.59263248	1.883040402	1.872794201
1.062E+01	0.954571063	0.593863401	1.883046334	1.872794201
1.064E+01	0.955559837	0.595094322	1.883021285	1.872794201
1.066E+01	0.956547589	0.596325243	1.882989455	1.872794201
1.068E+01	0.957534322	0.597556164	1.882955192	1.872794201
1.070E+01	0.95852004	0.598787085	1.882981513	1.872794201
1.073E+01	0.959504744	0.600018006	1.882960272	1.872794201
1.075E+01	0.960488439	0.601248927	1.882963662	1.872794201
1.077E+01	0.961471128	0.602479848	1.88294611	1.872794201
1.079E+01	0.962452813	0.60371077	1.882935912	1.872794201
1.081E+01	0.963433498	0.604941691	1.882937598	1.872794201
1.084E+01	0.964413186	0.606172612	1.882924184	1.872794201
1.086E+01	0.96539188	0.607403533	1.882869031	1.872794201
1.088E+01	0.966369582	0.608634454	1.882814101	1.872794201
1.090E+01	0.967346296	0.609865375	1.882779251	1.872794201
1.092E+01	0.968322025	0.611096296	1.882752338	1.872794201
1.095E+01	0.969296772	0.612327217	1.882738343	1.872794201
1.097E+01	0.97027054	0.613558138	1.882731095	1.872794201
1.099E+01	0.971243331	0.614789059	1.882738589	1.872794201
1.101E+01	0.972215149	0.61601998	1.882720874	1.872794201
1.103E+01	0.973185996	0.617250901	1.882700937	1.872794201
1.106E+01	0.974155876	0.618481823	1.8826917	1.872794201
1.108E+01	0.975124791	0.619712744	1.882641845	1.872794201
1.110E+01	0.976092745	0.620943665	1.882590866	1.872794201
1.112E+01	0.977059739	0.622174586	1.882580523	1.872794201
1.114E+01	0.978025778	0.623405507	1.882536686	1.872794201
1.117E+01	0.978990863	0.624636428	1.882530293	1.872794201
1.119E+01	0.979954998	0.625867349	1.882524862	1.872794201
1.121E+01	0.980918185	0.62709827	1.882512193	1.872794201
1.123E+01	0.981880427	0.628329191	1.882493473	1.872794201
1.125E+01	0.982841728	0.629560112	1.882492077	1.872794201
1.128E+01	0.983802089	0.630791033	1.882488588	1.872794201
1.130E+01	0.984761513	0.632021954	1.882433085	1.872794201
1.132E+01	0.985720003	0.633252876	1.882427142	1.872794201
1.134E+01	0.986677563	0.634483797	1.882372807	1.872794201
1.136E+01	0.987634194	0.635714718	1.882314129	1.872794201
1.139E+01	0.988589899	0.636945639	1.882286219	1.872794201
1.141E+01	0.989544681	0.63817656	1.882257624	1.872794201
1.143E+01	0.990498543	0.639407481	1.882258209	1.872794201
1.145E+01	0.991451487	0.640638402	1.882233896	1.872794201
1.147E+01	0.992403516	0.641869323	1.882168262	1.872794201
1.150E+01	0.993354633	0.643100244	1.882184298	1.872794201
1.152E+01	0.99430484	0.644331165	1.882146309	1.872794201
1.154E+01	0.99525414	0.645562086	1.882134783	1.872794201
1.156E+01	0.996202535	0.646793007	1.882128977	1.872794201
1.158E+01	0.997150028	0.648023928	1.882128543	1.872794201
1.161E+01	0.998096621	0.649254849	1.882139818	1.872794201
1.163E+01	0.999042318	0.65048577	1.882106217	1.872794201
1.165E+01	0.99998712	0.651716691	1.882143581	1.872794201
1.167E+01	1.000931031	0.652947612	1.882161768	1.872794201
1.169E+01	1.001874052	0.654178533	1.882148593	1.872794201
1.172E+01	1.002816187	0.655409455	1.882164899	1.872794201
1.174E+01	1.003757437	0.656640376	1.882164236	1.872794201
1.176E+01	1.004697806	0.657871297	1.882169435	1.872794201
1.178E+01	1.005637295	0.659102218	1.88217297	1.872794201
1.180E+01	1.006575907	0.660333139	1.882171719	1.872794201
1.183E+01	1.007513645	0.66156406	1.882170472	1.872794201
1.185E+01	1.00845051	0.662794981	1.882175246	1.872794201
1.187E+01	1.009386507	0.664025902	1.882148864	1.872794201
1.189E+01	1.010321636	0.665256823	1.882146598	1.872794201
1.191E+01	1.0112559	0.666487744	1.882121082	1.872794201
1.194E+01	1.012189302	0.667718665	1.882080513	1.872794201
1.196E+01	1.013121844	0.668949586	1.882075318	1.872794201
1.198E+01	1.014053528	0.670180507	1.882073914	1.872794201
1.200E+01	1.014984358	0.671411428	1.882087743	1.872794201
1.202E+01	1.015914334	0.672642349	1.882096815	1.872794201
1.205E+01	1.01684346	0.67387327	1.882105364	1.872794201
1.207E+01	1.017771737	0.675104191	1.882104698	1.872794201
1.209E+01	1.018699169	0.676335112	1.882121524	1.872794201
1.211E+01	1.019625757	0.677566033	1.882136862	1.872794201
1.213E+01	1.020551504	0.678796954	1.882129307	1.872794201
1.216E+01	1.021476412	0.680027876	1.882143634	1.872794201
1.218E+01	1.022400484	0.681258797	1.88215065	1.872794201
1.220E+01	1.02332372	0.682489718	1.882153625	1.872794201
1.222E+01	1.024246125	0.683720639	1.882176946	1.872794201
1.224E+01	1.025167699	0.68495156	1.882183169	1.872794201
1.227E+01	1.026088446	0.686182481	1.882145737	1.872794201
1.229E+01	1.027008368	0.687413402	1.882100977	1.872794201
1.231E+01	1.027927466	0.688644323	1.882051928	1.872794201
1.233E+01	1.028845743	0.689875244	1.882001163	1.872794201
1.235E+01	1.029763201	0.691106165	1.88196022	1.872794201
1.238E+01	1.030679843	0.692337086	1.881959532	1.872794201
1.240E+01	1.03159567	0.693568007	1.881940587	1.872794201
1.242E+01	1.032510685	0.694798929	1.881931561	1.872794201
1.244E+01	1.033424889	0.69602985	1.881925831	1.872794201
1.246E+01	1.034338286	0.697260771	1.881930117	1.872794201
1.249E+01	1.035250877	0.698491692	1.881929519	1.872794201
1.251E+01	1.036162663	0.699722613	1.881908981	1.872794201
1.253E+01	1.037073649	0.700953534	1.881916934	1.872794201
1.255E+01	1.037983834	0.702184455	1.881900373	1.872794201
1.257E+01	1.038893223	0.703415376	1.881870648	1.872794201
1.260E+01	1.039801816	0.704646297	1.881865178	1.872794201
1.262E+01	1.040709616	0.705877218	1.881881205	1.872794201
1.264E+01	1.041616624	0.707108139	1.881862397	1.872794201
1.266E+01	1.042522844	0.70833906	1.881853482	1.872794201
1.268E+01	1.043428276	0.709569982	1.881840447	1.872794201
1.271E+01	1.044332924	0.710800903	1.881845418	1.872794201
1.273E+01	1.045236788	0.712031824	1.881817662	1.872794201
1.275E+01	1.046139872	0.713262745	1.881750609	1.872794201
1.277E+01	1.047042176	0.714493666	1.881683778	1.872794201
1.279E+01	1.047943704	0.715724587	1.881647372	1.872794201
1.282E+01	1.048844457	0.716955508	1.881597549	1.872794201
1.284E+01	1.049744437	0.718186429	1.88157109	1.872794201
1.286E+01	1.050643646	0.71941735	1.88159167	1.872794201
1.288E+01	1.051542086	0.720648271	1.881590255	1.872794201
1.290E+01	1.052439759	0.721879192	1.881587891	1.872794201
1.293E+01	1.053336667	0.723110113	1.881544036	1.872794201
1.295E+01	1.054232812	0.724341034	1.881532522	1.872794201
1.297E+01	1.055128195	0.725571955	1.881532348	1.872794201
1.299E+01	1.05602282	0.726802876	1.881552028	1.872794201
1.301E+01	1.056916687	0.728033797	1.881544263	1.872794201
1.304E+01	1.057809799	0.729264718	1.881507665	1.872794201
1.306E+01	1.058702158	0.730495639	1.881514968	1.872794201
1.308E+01	1.059593766	0.731726561	1.881507462	1.872794201
1.310E+01	1.060484623	0.732957482	1.881525848	1.872794201
1.312E+01	1.061374733	0.734188403	1.881535949	1.872794201
1.315E+01	1.062264097	0.735419324	1.881515983	1.872794201
1.317E+01	1.063152717	0.736650245	1.881503803	1.872794201
1.319E+01	1.064040595	0.737881166	1.881486459	1.872794201
1.321E+01	1.064927732	0.739112087	1.88147773	1.872794201
1.323E+01	1.065814131	0.740343008	1.88145059	1.872794201
1.326E+01	1.066699794	0.741573929	1.881389717	1.872794201
1.328E+01	1.067584722	0.74280485	1.881386667	1.872794201
1.330E+01	1.068468917	0.744035771	1.881395002	1.872794201
1.332E+01	1.06935238	0.745266692	1.881392582	1.872794201
1.334E+01	1.070235115	0.746497613	1.881375977	1.872794201
1.337E+01	1.071117122	0.747728534	1.881380457	1.872794201
1.339E+01	1.071998403	0.748959455	1.881350698	1.872794201
1.341E+01	1.072878961	0.750190376	1.881359893	1.872794201
1.343E+01	1.073758796	0.751421297	1.881383364	1.872794201
1.345E+01	1.074637911	0.752652218	1.881388795	1.872794201
1.348E+01	1.075516308	0.753883139	1.881377335	1.872794201
1.350E+01	1.076393987	0.75511406	1.881345107	1.872794201
1.352E+01	1.077270952	0.756344981	1.881346912	1.872794201
1.354E+01	1.078147203	0.757575903	1.881348312	1.872794201
1.356E+01	1.079022743	0.758806824	1.881338315	1.872794201
1.359E+01	1.079897573	0.760037745	1.881344316	1.872794201
1.361E+01	1.080771694	0.761268666	1.881324578	1.872794201
1.363E+01	1.081645109	0.762499587	1.88127815	1.872794201
1.365E+01	1.08251782	0.763730508	1.8813017	1.872794201
1.367E+01	1.083389827	0.764961429	1.881257374	1.872794201
1.370E+01	1.084261134	0.76619235	1.881274895	1.872794201
1.372E+01	1.08513174	0.767423271	1.88129235	1.872794201
1.374E+01	1.086001649	0.768654192	1.881265631	1.872794201
1.376E+01	1.086870861	0.769885113	1.881267608	1.872794201
1.378E+01	1.087739379	0.771116034	1.881272695	1.872794201
1.381E+01	1.088607204	0.772346956	1.881290867	1.872794201
1.383E+01	1.089474338	0.773577877	1.881288096	1.872794201
1.385E+01	1.090340782	0.774808798	1.881271819	1.872794201
1.387E+01	1.091206538	0.776039719	1.881263044	1.872794201
1.389E+01	1.092071607	0.77727064	1.881275687	1.872794201
1.392E+01	1.092935992	0.778501561	1.881277832	1.872794201
1.394E+01	1.093799694	0.779732482	1.881277631	1.872794201
1.396E+01	1.094662715	0.780963403	1.881295418	1.872794201
1.398E+01	1.095525055	0.782194324	1.881307396	1.872794201
1.400E+01	1.096386718	0.783425245	1.881288356	1.872794201
1.403E+01	1.097247704	0.784656166	1.881280949	1.872794201
1.405E+01	1.098108014	0.785887087	1.881288204	1.872794201
1.407E+01	1.098967651	0.787118009	1.881241386	1.872794201
1.409E+01	1.099826617	0.78834893	1.881225871	1.872794201
1.411E+01	1.100684911	0.789579851	1.88123715	1.872794201
1.414E+01	1.101542537	0.790810772	1.881246299	1.872794201
1.416E+01	1.102399496	0.792041693	1.881220302	1.872794201
1.418E+01	1.10325579	0.793272614	1.881139029	1.872794201
1.420E+01	1.104111419	0.794503535	1.881109831	1.872794201
1.422E+01	1.104966385	0.795734456	1.881080778	1.872794201
1.425E+01	1.105820691	0.796965377	1.88107388	1.872794201
1.427E+01	1.106674337	0.798196298	1.881078817	1.872794201
1.429E+01	1.107527325	0.799427219	1.881078973	1.872794201
1.431E+01	1.108379657	0.80065814	1.881075157	1.872794201
1.433E+01	1.109231334	0.801889061	1.881043886	1.872794201
1.436E+01	1.110082357	0.803119982	1.881085807	1.872794201
1.438E+01	1.110932728	0.804350903	1.881097421	1.872794201
1.440E+01	1.111782449	0.805581824	1.88105579	1.872794201
1.442E+01	1.112631521	0.806812745	1.881096811	1.872794201
1.444E+01	1.113479946	0.808043666	1.881107493	1.872794201
1.447E+01	1.114327725	0.809274588	1.881112418	1.872794201
1.449E+01	1.115174859	0.810505509	1.881099168	1.872794201
1.451E+01	1.11602135	0.81173643	1.881079198	1.872794201
1.453E+01	1.1168672	0.812967351	1.881082731	1.872794201
1.455E+01	1.117712409	0.814198272	1.881076885	1.872794201
1.458E+01	1.11855698	0.815429193	1.88110566	1.872794201
1.460E+01	1.119400914	0.816660114	1.881126471	1.872794201
1.462E+01	1.120244211	0.817891035	1.881095699	1.872794201
1.464E+01	1.121086875	0.819121956	1.881071388	1.872794201
1.466E+01	1.121928905	0.820352877	1.881047141	1.872794201
1.469E+01	1.122770304	0.821583798	1.88101659	1.872794201
1.471E+01	1.123611073	0.822814719	1.880991839	1.872794201
1.473E+01	1.124451214	0.82404564	1.880993544	1.872794201
1.475E+01	1.125290727	0.825276561	1.880998865	1.872794201
1.477E+01	1.126129614	0.826507482	1.881000589	1.872794201
1.480E+01	1.126967877	0.827738403	1.881001069	1.872794201
1.482E+01	1.127805516	0.828969324	1.881001397	1.872794201
1.484E+01	1.128642535	0.830200245	1.881001979	1.872794201
1.486E+01	1.129478932	0.831431166	1.880995493	1.872794201
1.488E+01	1.130314711	0.832662087	1.880972712	1.872794201
1.491E+01	1.131149873	0.833893009	1.880962709	1.872794201
1.493E+01	1.131984418	0.83512393	1.88093427	1.872794201
1.495E+01	1.132818348	0.836354851	1.880910182	1.872794201
1.497E+01	1.133651665	0.837585772	1.880924514	1.872794201
1.499E+01	1.13448437	0.838816693	1.8809195	1.872794201
1.502E+01	1.135316464	0.840047614	1.880931308	1.872794201
1.504E+01	1.136147949	0.841278535	1.880928058	1.872794201
1.506E+01	1.136978825	0.842509456	1.880925835	1.872794201
1.508E+01	1.137809095	0.843740377	1.880898878	1.872794201
1.510E+01	1.138638759	0.844971298	1.880884747	1.872794201
1.513E+01	1.13946782	0.846202219	1.880856708	1.872794201
1.515E+01	1.140296277	0.84743314	1.880847252	1.872794201
1.517E+01	1.141124133	0.848664061	1.880806434	1.872794201
1.519E+01	1.141951389	0.849894983	1.880795321	1.872794201
1.521E+01	1.142778046	0.851125904	1.880805105	1.872794201
1.524E+01	1.143604106	0.852356825	1.880786599	1.872794201
1.526E+01	1.144429569	0.853587746	1.880778858	1.872794201
1.528E+01	1.145254437	0.854818667	1.880771336	1.872794201
1.530E+01	1.146078712	0.856049588	1.88074624	1.872794201
1.532E+01	1.146902394	0.857280509	1.880717114	1.872794201
1.535E+01	1.147725485	0.85851143	1.880707282	1.872794201
1.537E+01	1.148547987	0.859742351	1.880687982	1.872794201
1.539E+01	1.1493699	0.860973272	1.880676747	1.872794201
1.541E+01	1.150191225	0.862204193	1.880676097	1.872794201
1.543E+01	1.151011964	0.863435114	1.880680702	1.872794201
1.546E+01	1.151832119	0.864666036	1.880718077	1.872794201
1.548E+01	1.152651689	0.865896957	1.880698545	1.872794201
1.550E+01	1.153470678	0.867127878	1.880715206	1.872794201
1.552E+01	1.154289085	0.868358799	1.880709369	1.872794201
1.554E+01	1.155106913	0.86958972	1.880730534	1.872794201
1.557E+01	1.155924162	0.870820641	1.88074082	1.872794201
1.559E+01	1.156740833	0.872051562	1.88073813	1.872794201
1.561E+01	1.157556929	0.873282483	1.880735447	1.872794201
1.563E+01	1.158372449	0.874513404	1.880743178	1.872794201
1.565E+01	1.159187396	0.875744325	1.880756793	1.872794201
1.568E+01	1.16000177	0.876975246	1.880758281	1.872794201
1.570E+01	1.160815573	0.878206167	1.880750155	1.872794201
1.572E+01	1.161628806	0.879437088	1.880755172	1.872794201
1.574E+01	1.16244147	0.880668009	1.88076164	1.872794201
1.576E+01	1.163253566	0.88189893	1.88075262	1.872794201
1.579E+01	1.164065095	0.883129851	1.880758642	1.872794201
1.581E+01	1.164876059	0.884360772	1.880770007	1.872794201
1.583E+01	1.16568646	0.885591694	1.880782993	1.872794201
1.585E+01	1.166496296	0.886822615	1.880812609	1.872794201
1.587E+01	1.167305572	0.888053536	1.880834462	1.872794201
1.590E+01	1.168114286	0.889284457	1.880870664	1.872794201
1.592E+01	1.168922441	0.890515378	1.880882709	1.872794201
1.594E+01	1.169730038	0.891746299	1.880918844	1.872794201
1.596E+01	1.170537077	0.89297722	1.880951565	1.872794201
1.598E+01	1.17134356	0.894208141	1.880980894	1.872794201
1.601E+01	1.172149489	0.895439062	1.881020207	1.872794201
1.603E+01	1.172954863	0.896669983	1.880998577	1.872794201
1.605E+01	1.173759686	0.897900904	1.880901893	1.872794201
1.607E+01	1.174563956	0.899131825	1.88076435	1.872794201
1.609E+01	1.175367676	0.900362746	1.880634911	1.872794201
1.612E+01	1.176170848	0.901593667	1.880553024	1.872794201
1.614E+01	1.176973471	0.902824588	1.880524999	1.872794201
1.616E+01	1.177775547	0.904055509	1.880543095	1.872794201
1.618E+01	1.178577077	0.90528643	1.880572642	1.872794201
1.620E+01	1.179378062	0.906517351	1.880556584	1.872794201
1.623E+01	1.180178504	0.907748272	1.880572756	1.872794201
1.625E+01	1.180978403	0.908979193	1.880575634	1.872794201
1.627E+01	1.181777761	0.910210114	1.880609444	1.872794201
1.629E+01	1.182576579	0.911441036	1.880666657	1.872794201
1.631E+01	1.183374857	0.912671957	1.880669709	1.872794201
1.634E+01	1.184172598	0.913902878	1.880691216	1.872794201
1.636E+01	1.184969801	0.915133799	1.880709703	1.872794201
1.638E+01	1.185766468	0.91636472	1.880768356	1.872794201
1.640E+01	1.1865626	0.917595641	1.880761059	1.872794201
1.642E+01	1.187358199	0.918826562	1.88077646	1.872794201
1.645E+01	1.188153264	0.920057483	1.880828299	1.872794201
1.647E+01	1.188947798	0.921288404	1.880839967	1.872794201
1.649E+01	1.189741802	0.922519325	1.880841867	1.872794201
1.651E+01	1.190535276	0.923750246	1.880782832	1.872794201
1.653E+01	1.191328221	0.924981167	1.880732771	1.872794201
1.656E+01	1.192120639	0.926212088	1.880682844	1.872794201
1.658E+01	1.192912531	0.92744301	1.880626407	1.872794201
1.660E+01	1.193703897	0.928673931	1.880590868	1.872794201
1.662E+01	1.194494739	0.929904852	1.880595366	1.872794201
1.664E+01	1.195285058	0.931135773	1.88056152	1.872794201
1.667E+01	1.196074854	0.932366694	1.880562565	1.872794201
1.669E+01	1.19686413	0.933597615	1.880576586	1.872794201
1.671E+01	1.197652885	0.934828536	1.880573596	1.872794201
1.673E+01	1.198441121	0.936059457	1.880563992	1.872794201
1.675E+01	1.199228839	0.937290378	1.88056959	1.872794201
1.678E+01	1.20001604	0.938521299	1.880584879	1.872794201
1.680E+01	1.200802725	0.93975222	1.880581964	1.872794201
1.682E+01	1.201588895	0.940983141	1.880605566	1.872794201
1.684E+01	1.202374551	0.942214063	1.880597966	1.872794201
1.686E+01	1.203159693	0.943444984	1.880593562	1.872794201
1.689E+01	1.203944324	0.944675905	1.880594955	1.872794201
1.691E+01	1.204728444	0.945906826	1.880592719	1.872794201
1.693E+01	1.205512053	0.947137747	1.88061716	1.872794201
1.695E+01	1.206295154	0.948368668	1.88059918	1.872794201
1.697E+01	1.207077747	0.949599589	1.880593916	1.872794201
1.700E+01	1.207859832	0.95083051	1.880612373	1.872794201
1.702E+01	1.208641412	0.952061431	1.880577695	1.872794201
1.704E+01	1.209422486	0.953292352	1.880527866	1.872794201
1.706E+01	1.210203056	0.954523273	1.880508499	1.872794201
1.708E+01	1.210983123	0.955754194	1.88050521	1.872794201
1.711E+01	1.211762688	0.956985115	1.880496402	1.872794201
1.713E+01	1.212541752	0.958216036	1.88050858	1.872794201
1.715E+01	1.213320316	0.959446957	1.880491337	1.872794201
1.717E+01	1.21409838	0.960677878	1.880492571	1.872794201
1.719E+01	1.214875946	0.961908799	1.880491661	1.872794201
1.722E+01	1.215653015	0.963139721	1.880497491	1.872794201
1.724E+01	1.216429587	0.964370642	1.880496182	1.872794201
1.726E+01	1.217205664	0.965601563	1.880496318	1.872794201
1.728E+01	1.217981246	0.966832484	1.880516064	1.872794201
1.730E+01	1.218756335	0.968063405	1.880501765	1.872794201
1.733E+01	1.219530931	0.969294326	1.880524923	1.872794201
1.735E+01	1.220305035	0.970525247	1.880497251	1.872794201
1.737E+01	1.221078649	0.971756168	1.880503326	1.872794201
1.739E+01	1.221851773	0.972987089	1.880512238	1.872794201
1.741E+01	1.222624408	0.97421801	1.880507021	1.872794201
1.744E+01	1.223396555	0.975448931	1.88049252	1.872794201
1.746E+01	1.224168215	0.976679852	1.880480762	1.872794201
1.748E+01	1.224939389	0.977910773	1.880456202	1.872794201
1.750E+01	1.225710077	0.979141694	1.880431703	1.872794201
1.752E+01	1.226480282	0.980372615	1.880412415	1.872794201
1.755E+01	1.227250003	0.981603536	1.880398974	1.872794201
1.757E+01	1.228019241	0.982834457	1.880398774	1.872794201
1.759E+01	1.228787998	0.984065378	1.880405737	1.872794201
1.761E+01	1.229556274	0.985296299	1.88042791	1.872794201
1.763E+01	1.230324071	0.98652722	1.880416878	1.872794201
1.766E+01	1.231091389	0.987758142	1.880423471	1.872794201
1.768E+01	1.231858229	0.988989063	1.880435894	1.872794201
1.770E+01	1.232624592	0.990219984	1.880441984	1.872794201
1.772E+01	1.233390478	0.991450905	1.880432363	1.872794201
1.774E+01	1.234155889	0.992681826	1.880448464	1.872794201
1.777E+01	1.234920826	0.993912747	1.880470023	1.872794201
1.779E+01	1.23568529	0.995143668	1.880492928	1.872794201
1.781E+01	1.23644928	0.996374589	1.880462646	1.872794201
1.783E+01	1.237212799	0.99760551	1.880459125	1.872794201
1.785E+01	1.237975847	0.998836431	1.880456156	1.872794201
1.788E+01	1.238738425	1.000067352	1.880450403	1.872794201
1.790E+01	1.239500534	1.001298273	1.880442498	1.872794201
1.792E+01	1.240262174	1.002529194	1.880413224	1.872794201
1.794E+01	1.241023348	1.003760116	1.880411837	1.872794201
1.796E+01	1.241784054	1.004991037	1.880397091	1.872794201
1.799E+01	1.242544295	1.006221958	1.880397234	1.872794201
1.801E+01	1.243304071	1.007452879	1.880395805	1.872794201
1.803E+01	1.244063383	1.0086838	1.880388396	1.872794201
1.805E+01	1.244822231	1.009914721	1.880402178	1.872794201
1.807E+01	1.245580618	1.011145642	1.880409914	1.872794201
1.810E+01	1.246338543	1.012376563	1.880432552	1.872794201
1.812E+01	1.247096008	1.013607484	1.880432526	1.872794201
1.814E+01	1.247853012	1.014838405	1.880442709	1.872794201
1.816E+01	1.248609558	1.016069326	1.880458462	1.872794201
1.818E+01	1.249365645	1.017300247	1.880448685	1.872794201
1.821E+01	1.250121275	1.018531169	1.880453863	1.872794201
1.823E+01	1.250876449	1.01976209	1.880469237	1.872794201
1.825E+01	1.251631167	1.020993011	1.880473473	1.872794201
1.827E+01	1.25238543	1.022223932	1.880464019	1.872794201
1.829E+01	1.25313924	1.023454853	1.88045216	1.872794201
1.832E+01	1.253892596	1.024685774	1.880429656	1.872794201
1.834E+01	1.2546455	1.025916695	1.880408592	1.872794201
1.836E+01	1.255397952	1.027147616	1.880406699	1.872794201
1.838E+01	1.256149953	1.028378537	1.880403643	1.872794201
1.840E+01	1.256901505	1.029609458	1.880373194	1.872794201
1.843E+01	1.257652607	1.030840379	1.880355225	1.872794201
1.845E+01	1.258403261	1.0320713	1.880337293	1.872794201
1.847E+01	1.259153468	1.033302221	1.880319928	1.872794201
1.849E+01	1.259903228	1.034533142	1.880315109	1.872794201
1.851E+01	1.260652542	1.035764063	1.880324328	1.872794201
1.854E+01	1.261401411	1.036994984	1.880329518	1.872794201
1.856E+01	1.262149835	1.038225905	1.880312351	1.872794201
1.858E+01	1.262897817	1.039456827	1.880338276	1.872794201
1.860E+01	1.263645355	1.040687748	1.880353801	1.872794201
1.862E+01	1.264392451	1.041918669	1.88037535	1.872794201
1.865E+01	1.265139107	1.04314959	1.880368904	1.872794201
1.867E+01	1.265885321	1.044380511	1.880370022	1.872794201
1.869E+01	1.266631096	1.045611432	1.880378262	1.872794201
1.871E+01	1.267376433	1.046842353	1.880364544	1.872794201
1.873E+01	1.268121331	1.048073274	1.880351418	1.872794201
1.876E+01	1.268865792	1.049304195	1.880348236	1.872794201
1.878E+01	1.269609816	1.050535116	1.880341317	1.872794201
1.880E+01	1.270353405	1.051766037	1.880337152	1.872794201
1.882E+01	1.271096558	1.052996958	1.880340718	1.872794201
1.884E+01	1.271839278	1.054227879	1.880345374	1.872794201
1.887E+01	1.272581564	1.0554588	1.880358543	1.872794201
1.889E+01	1.273323417	1.056689721	1.880364131	1.872794201
1.891E+01	1.274064838	1.057920642	1.880387877	1.872794201
1.893E+01	1.274805828	1.059151563	1.880393757	1.872794201
1.895E+01	1.275546388	1.060382484	1.880374545	1.872794201
1.898E+01	1.276286518	1.061613405	1.880377943	1.872794201
1.900E+01	1.277026219	1.062844326	1.880392085	1.872794201
1.902E+01	1.277765491	1.064075247	1.880401251	1.872794201
1.904E+01	1.278504337	1.065306169	1.880403201	1.872794201
1.906E+01	1.279242755	1.06653709	1.880399146	1.872794201
1.909E+01	1.279980748	1.067768011	1.880388602	1.872794201
1.911E+01	1.280718315	1.068998932	1.88036766	1.872794201
1.913E+01	1.281455458	1.070229853	1.88036576	1.872794201
1.915E+01	1.282192177	1.071460774	1.880367797	1.872794201
1.917E+01	1.282928473	1.072691695	1.880350577	1.872794201
1.920E+01	1.283664346	1.073922616	1.880349072	1.872794201
1.922E+01	1.284399798	1.075153537	1.880352817	1.872794201
1.924E+01	1.285134829	1.076384458	1.88034467	1.872794201
1.926E+01	1.28586944	1.077615379	1.880344578	1.872794201
1.928E+01	1.286603631	1.0788463	1.880377657	1.872794201
1.931E+01	1.287337404	1.080077221	1.880380952	1.872794201
1.933E+01	1.288070759	1.081308143	1.880390805	1.872794201
1.935E+01	1.288803696	1.082539064	1.880381247	1.872794201
1.937E+01	1.289536217	1.083769985	1.880378619	1.872794201
1.939E+01	1.290268322	1.085000906	1.88037599	1.872794201
1.942E+01	1.291000012	1.086231827	1.880366745	1.872794201
1.944E+01	1.291731287	1.087462748	1.880378512	1.872794201
1.946E+01	1.292462149	1.088693669	1.880384263	1.872794201
1.948E+01	1.293192597	1.08992459	1.880383965	1.872794201
1.950E+01	1.293922634	1.091155511	1.880390938	1.872794201
1.953E+01	1.294652259	1.092386432	1.880396045	1.872794201
1.955E+01	1.295381472	1.093617353	1.880386598	1.872794201
1.957E+01	1.296110275	1.094848274	1.880389518	1.872794201
1.959E+01	1.296838669	1.096079196	1.880375802	1.872794201
1.961E+01	1.297566654	1.097310117	1.880378394	1.872794201
1.964E+01	1.298294231	1.098541038	1.880366135	1.872794201
1.966E+01	1.2990214	1.099771959	1.880389534	1.872794201
1.968E+01	1.299748162	1.10100288	1.88039632	1.872794201
1.970E+01	1.300474518	1.102233801	1.880402074	1.872794201
1.972E+01	1.301200469	1.103464722	1.880400904	1.872794201
